1,0,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3,0,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4,4,4,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5,2,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6,0,3,0.00000000,0.00000000,0.99999999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000
7,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10,4,6,0.00000026,0.00000070,0.00000000,0.00000148,0.01751224,0.98240985,0.00000083,0.00000159,0.00000017,0.00007287
11,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
14,6,6,0.00000018,0.00000028,0.00000000,0.00000070,0.00045427,0.99952836,0.00000042,0.00000065,0.00000008,0.00001507
15,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
16,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
17,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
18,4,5,0.00136133,0.00230279,0.00719270,0.86849821,0.07703806,0.00656561,0.00198408,0.02978974,0.00188783,0.00337967
19,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
20,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
21,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
22,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
23,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,6,5,0.00002025,0.00003202,0.00000025,0.00008068,0.02986544,0.96856104,0.00004325,0.00007679,0.00001503,0.00130526
25,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
26,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
27,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
28,8,3,0.00065073,0.00186251,0.00978016,0.00134667,0.04145419,0.00372429,0.00142822,0.70512298,0.23271930,0.00191096
29,4,4,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30,6,5,0.00000783,0.00001361,0.00000014,0.00002042,0.98119830,0.01832994,0.00002755,0.00003753,0.00023769,0.00012698
31,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
32,9,9,0.00000000,0.00000002,0.00000000,0.00000001,0.00002897,0.00000001,0.00000002,0.00000017,0.99997078,0.00000001
33,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
34,5,5,0.00000027,0.00000090,0.00000004,0.00000050,0.90063525,0.00000228,0.00000156,0.00000361,0.09935477,0.00000083
35,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
36,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
37,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
38,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
39,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
40,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
41,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
42,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
43,0,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
44,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
45,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
46,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
47,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
48,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
49,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
50,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
51,0,5,0.01321943,0.02495747,0.00332506,0.10495344,0.24504548,0.35849843,0.02080119,0.04753061,0.01373207,0.16793682
52,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
53,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
54,5,5,0.00000017,0.00000047,0.00000005,0.00000028,0.99869484,0.00000148,0.00000080,0.00000137,0.00130008,0.00000046
55,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
56,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
57,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
58,0,5,0.00000000,0.00000000,0.00000000,0.00000000,0.99993826,0.00000000,0.00000001,0.00000000,0.00006173,0.00000000
59,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
60,5,5,0.00001029,0.00002214,0.00000135,0.00001698,0.98069537,0.00006199,0.00011414,0.00007809,0.01897464,0.00002501
61,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
62,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
63,6,6,0.00013461,0.00017329,0.00000475,0.00037112,0.00943251,0.98720454,0.00021523,0.00028764,0.00011099,0.00206532
64,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
65,8,5,0.00002814,0.00005594,0.00001763,0.00006324,0.97288316,0.00040952,0.00008230,0.02594738,0.00043248,0.00008021
66,5,5,0.00000000,0.00000000,0.00000000,0.00000000,0.99999998,0.00000001,0.00000000,0.00000000,0.00000001,0.00000000
67,0,5,0.00052142,0.00088288,0.00014841,0.00787499,0.98069850,0.00343212,0.00121349,0.00250764,0.00152940,0.00119116
68,5,5,0.00000000,0.00000000,0.00000000,0.00000000,0.99999985,0.00000001,0.00000000,0.00000000,0.00000013,0.00000000
69,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
70,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
71,5,5,0.00000003,0.00000012,0.00000000,0.00000007,0.99997935,0.00000060,0.00000027,0.00000020,0.00001925,0.00000011
72,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
73,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
74,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
75,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
