1,0,3,0.05510864,0.06575948,0.31053216,0.06269644,0.09414166,0.07042278,0.06277192,0.08939882,0.12032099,0.06884710
2,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3,0,3,0.02937082,0.03194638,0.65146841,0.03032586,0.04673764,0.03238361,0.03092852,0.05287379,0.05797765,0.03598732
4,4,4,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5,2,5,0.02412964,0.03425793,0.08343004,0.03012596,0.36986528,0.04485481,0.03986194,0.06462934,0.27079799,0.03804708
6,0,3,0.05510864,0.06575948,0.31053216,0.06269644,0.09414166,0.07042278,0.06277192,0.08939882,0.12032099,0.06884710
7,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10,4,3,0.05686589,0.06787473,0.24951710,0.06666877,0.10570383,0.09953783,0.06716472,0.09215922,0.12159700,0.07291090
11,3,3,0.04608522,0.05285257,0.44104858,0.05038020,0.07518322,0.05531464,0.05067947,0.07696737,0.09457873,0.05691001
12,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
14,6,3,0.05193443,0.06514214,0.22373611,0.06113805,0.13324627,0.07502464,0.06480952,0.09416568,0.16210679,0.06869637
15,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
16,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
17,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
