1,0,3,0.000888164,0.00815836,0.570781,0.00207886,0.023078,0.00782858,0.00575932,0.281073,0.090128,0.0102265
2,3,3,1.82769e-007,2.31264e-007,0.999991,1.83599e-009,2.091e-006,2.1633e-008,2.64901e-006,3.71925e-006,1.0269e-008,1.98825e-008
3,0,3,6.84506e-005,7.03257e-005,0.960282,0.000119419,0.00294186,0.0355221,3.02942e-005,0.000271264,3.40544e-005,0.000660383
4,4,4,1.25546e-008,4.54698e-007,2.30509e-005,0.954376,0.0448597,5.52972e-005,1.75216e-005,1.05077e-005,0.000573074,8.46802e-005
5,2,2,2.83208e-006,0.93395,0.0250663,1.18512e-005,0.0407973,0.00011387,9.07453e-006,1.7099e-005,2.82304e-005,3.60223e-006
6,0,3,1.24329e-006,0.00011959,0.530285,2.10156e-005,0.000350639,9.95633e-007,1.48679e-005,0.40257,0.0665987,3.82521e-005
7,5,5,1.1444e-008,2.32475e-007,0.0219924,4.58612e-006,0.95707,0.000916852,9.37023e-005,0.0121224,0.00779047,9.24711e-006
8,3,3,7.04728e-008,8.56226e-006,0.996879,2.24668e-005,0.0027519,0.000231331,1.79526e-005,4.94584e-007,3.85755e-005,4.92518e-005
9,5,5,4.39621e-009,6.49676e-006,9.8267e-005,4.06151e-008,0.999874,1.71738e-006,5.88123e-007,3.42744e-006,1.44796e-005,6.58675e-007
10,4,6,1.26815e-006,1.28767e-006,0.00974689,0.00129774,0.0963412,0.891505,1.37671e-006,2.58984e-006,0.000259932,0.000842584
11,3,3,7.42905e-007,3.56579e-005,0.999949,1.54399e-007,3.3953e-006,1.65901e-008,1.11828e-007,9.1453e-006,1.11809e-006,5.70922e-007
12,6,5,3.86442e-010,2.14953e-007,2.81043e-006,7.49852e-007,0.640054,0.35942,0.000213825,4.85779e-008,0.000284028,2.46386e-005
13,9,9,2.46e-013,8.98453e-010,9.17189e-008,6.15064e-010,1.21178e-005,1.17175e-011,3.66724e-009,1.47106e-008,0.999988,6.77766e-009
14,6,6,2.25786e-011,4.29281e-009,0.00320122,4.63546e-009,0.00350897,0.993282,1.42032e-008,3.29213e-010,2.89513e-006,4.97859e-006
15,5,5,4.55667e-011,9.36947e-010,2.8238e-009,1.06485e-009,0.999997,5.48886e-010,2.01816e-009,2.28815e-010,2.56223e-006,8.53563e-009
16,5,5,1.00013e-009,1.58554e-007,0.00472925,6.56222e-011,0.995258,1.0502e-008,1.67992e-008,6.50537e-007,1.23271e-005,9.10521e-009
17,5,5,4.87001e-007,3.90666e-006,0.0123799,7.19743e-007,0.825785,0.000241675,1.34728e-005,0.00124158,0.160228,0.00010466
18,4,4,2.73088e-006,3.22963e-006,4.22152e-005,0.999898,2.1014e-005,2.10035e-006,4.62448e-006,1.41401e-005,8.78033e-006,3.04949e-006
19,5,5,1.91106e-027,3.63182e-021,9.42009e-022,5.77659e-026,1,1.14013e-022,4.51223e-021,1.20722e-027,1.18638e-017,5.99754e-023
20,6,6,1.78003e-009,5.85778e-009,0.269497,3.17818e-007,0.00371803,0.726631,8.05073e-007,1.13016e-007,0.000144771,7.83047e-006
21,5,5,8.93751e-006,0.00427838,0.0205686,3.32862e-005,0.946495,0.000814313,0.0048217,0.00136805,0.0209531,0.000658318
22,9,9,1.19835e-006,1.58315e-005,0.0425443,0.000543478,0.0280934,5.45284e-005,0.0189722,0.000718647,0.908894,0.000161989
23,3,3,4.59032e-006,6.06434e-006,0.999415,6.50567e-005,5.49941e-005,4.5189e-006,7.88563e-006,0.000325853,9.87453e-005,1.69251e-005
24,6,6,9.7873e-008,1.02691e-006,0.000274597,3.29161e-006,0.000333223,0.999373,1.7706e-006,3.85767e-006,1.57194e-006,7.89178e-006
25,8,5,1.44787e-005,5.11118e-007,0.0171249,3.98395e-006,0.978989,1.86111e-007,6.90898e-006,0.00383742,2.04108e-005,1.80571e-006
26,3,3,5.92296e-006,6.16477e-005,0.962476,6.78058e-006,6.21347e-005,8.29894e-006,0.000993127,0.00115463,0.0351864,4.52655e-005
27,3,8,5.09518e-010,7.10827e-007,0.303401,1.27093e-005,0.00446305,1.1414e-006,7.58587e-007,0.6918,0.000319452,8.01563e-007
28,8,8,3.81423e-009,1.78469e-006,2.13991e-006,8.40412e-008,4.59257e-006,5.39311e-007,3.62e-008,0.999967,2.38111e-005,1.80146e-007
29,4,8,5.22871e-009,4.87343e-006,0.270611,0.00152596,0.000189771,1.1335e-008,5.20667e-010,0.72762,2.53421e-005,2.21647e-005
30,6,6,0.000465294,0.00014043,0.284372,0.000603169,0.056402,0.524656,0.00513905,7.24311e-005,0.00851386,0.119636
31,3,3,0.000143035,0.0151343,0.529035,0.00138158,0.387811,0.0006109,0.00912262,0.00856969,0.0442794,0.00391178
32,9,9,3.17919e-009,7.31514e-007,6.33852e-005,1.64877e-006,4.79912e-005,5.5176e-008,4.17197e-008,7.31208e-007,0.999883,2.75079e-006
33,8,8,1.24137e-009,5.51077e-007,0.00569317,8.13145e-008,0.0018564,7.73385e-008,1.66529e-006,0.986294,0.00614175,1.2707e-005
34,5,9,2.45756e-006,0.000440377,0.0870125,0.000667779,0.243657,0.000586439,0.00205188,0.0282131,0.636479,0.000889622
35,3,3,2.36514e-008,1.02861e-006,0.999958,1.3969e-006,1.32636e-006,1.82675e-006,1.10916e-005,2.09144e-005,3.91141e-006,9.68518e-007
36,5,5,1.06728e-009,5.09642e-007,0.000425241,4.98529e-009,0.999396,1.93494e-008,2.6104e-008,1.67884e-006,0.000176387,3.55966e-007
37,3,3,4.85756e-008,4.66306e-008,0.999898,1.01763e-005,3.88192e-005,3.30635e-006,3.89971e-008,4.89253e-005,1.10967e-007,4.43484e-007
38,3,3,1.55245e-009,1.00987e-007,0.999924,3.79467e-009,2.66208e-006,1.66191e-005,3.86138e-008,4.68343e-005,9.8246e-006,9.35208e-008
39,8,8,3.14203e-010,2.18487e-008,0.00235161,9.95311e-008,0.0017973,6.51478e-007,3.42032e-006,0.993938,0.00185338,5.5636e-005
40,3,3,3.23173e-005,0.00238235,0.832294,0.00487817,0.000436177,2.25358e-005,5.51316e-005,0.0136545,0.145754,0.000490793
41,9,9,1.30792e-009,6.94814e-007,0.000342208,5.09963e-008,7.8374e-006,2.13093e-006,1.32649e-005,0.000186438,0.999446,9.41e-007
42,5,5,1.01783e-006,0.00199279,0.0986603,3.20561e-006,0.581006,0.00365526,0.00259618,0.113668,0.198248,0.00017013
43,0,3,2.98648e-011,2.95317e-011,0.999999,4.95434e-008,6.58098e-007,1.14534e-009,5.51074e-011,8.35453e-008,5.83559e-008,5.11193e-010
44,3,3,1.41821e-006,1.01175e-005,0.995623,1.60797e-006,0.000340903,5.36118e-006,2.63122e-005,1.12352e-005,0.00397967,6.19748e-008
45,5,5,9.60062e-005,0.000573453,0.132274,2.12833e-005,0.814679,0.000771821,0.000171278,0.0433204,0.00807321,1.88879e-005
