1,0,3,0.00000053,0.00000137,0.99524536,0.00000113,0.00100439,0.00000313,0.00000111,0.00001948,0.00372249,0.00000102
2,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3,0,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4,4,4,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5,2,2,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6,0,3,0.00006336,0.00011960,0.98432550,0.00008178,0.00113331,0.00008579,0.00008399,0.00053517,0.01349399,0.00007752
7,5,5,0.00000019,0.00000058,0.00000004,0.00000037,0.99927976,0.00000204,0.00000079,0.00000089,0.00071474,0.00000060
8,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10,4,4,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
14,6,5,0.01063124,0.01630470,0.00455062,0.02040596,0.49422745,0.27477710,0.01439561,0.01932997,0.11297648,0.03240086
15,5,5,0.00002566,0.00005480,0.00001147,0.00004578,0.99664450,0.00019378,0.00005863,0.00005803,0.00285067,0.00005668
16,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
17,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
18,4,4,0.02487374,0.03300423,0.05716837,0.37084441,0.22221800,0.04452015,0.02730050,0.05624247,0.13171676,0.03211137
19,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
20,6,6,0.01410699,0.01941587,0.00657355,0.02354720,0.29049388,0.49553716,0.01797274,0.02260149,0.08172174,0.02802939
21,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
22,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
23,3,3,0.00000030,0.00000034,0.99999544,0.00000040,0.00000081,0.00000028,0.00000027,0.00000070,0.00000114,0.00000030
24,6,5,0.01820798,0.02560298,0.00842761,0.03647388,0.47616517,0.20416821,0.02333101,0.02971964,0.11450410,0.06339944
25,8,5,0.00003450,0.00007501,0.00001400,0.00005456,0.99722069,0.00014232,0.00007379,0.00008906,0.00223302,0.00006305
26,3,3,0.00003482,0.00004440,0.99888525,0.00004384,0.00016672,0.00003920,0.00003770,0.00007070,0.00063870,0.00003867
27,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
28,8,9,0.01312264,0.02119023,0.03802287,0.01795847,0.14589045,0.02569811,0.01698156,0.08951797,0.61219429,0.01942340
29,4,4,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
31,3,3,0.00000330,0.00000369,0.99995384,0.00000414,0.00000859,0.00000318,0.00000311,0.00000631,0.00001048,0.00000336
32,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
33,8,5,0.00520841,0.00888333,0.00455985,0.00733980,0.84653003,0.01426426,0.00808991,0.02999799,0.06698121,0.00814520
34,5,9,0.00056812,0.00100423,0.00041112,0.00076248,0.18965421,0.00124837,0.00100760,0.00121335,0.80327825,0.00085229
35,3,3,0.00000030,0.00000030,0.99999676,0.00000032,0.00000042,0.00000023,0.00000026,0.00000054,0.00000059,0.00000028
36,5,5,0.00020113,0.00036212,0.00012323,0.00028143,0.99403581,0.00066337,0.00037721,0.00037275,0.00324879,0.00033416
37,3,3,0.00000077,0.00000081,0.99999057,0.00000083,0.00000146,0.00000066,0.00000069,0.00000143,0.00000203,0.00000075
38,3,3,0.00000014,0.00000013,0.99999849,0.00000014,0.00000021,0.00000010,0.00000011,0.00000025,0.00000030,0.00000012
39,8,9,0.00449869,0.00762327,0.00353482,0.00591815,0.19393731,0.00802990,0.00653305,0.01613748,0.74762209,0.00616523
40,3,3,0.00000044,0.00000044,0.99999516,0.00000046,0.00000066,0.00000035,0.00000038,0.00000079,0.00000092,0.00000041
41,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
42,5,5,0.00034271,0.00061890,0.00016996,0.00047719,0.94553358,0.00099530,0.00063559,0.00085837,0.04981005,0.00055835
43,0,3,0.00000478,0.00000510,0.99994268,0.00000525,0.00000872,0.00000429,0.00000441,0.00000847,0.00001162,0.00000470
44,3,3,0.00000094,0.00000084,0.99999067,0.00000088,0.00000126,0.00000068,0.00000073,0.00000147,0.00000173,0.00000079
45,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
46,5,5,0.00003732,0.00007467,0.00001561,0.00005311,0.99847622,0.00015325,0.00007909,0.00006970,0.00097495,0.00006609
47,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
48,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
49,3,3,0.00029436,0.00034702,0.99497620,0.00037383,0.00095514,0.00032248,0.00031032,0.00058614,0.00151648,0.00031803
50,3,3,0.00000058,0.00000057,0.99999375,0.00000061,0.00000083,0.00000046,0.00000050,0.00000102,0.00000115,0.00000054
51,0,5,0.04997535,0.07127566,0.04355133,0.10958322,0.19621718,0.14853197,0.05749427,0.07079676,0.14500925,0.10756499
52,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
53,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
54,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
55,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
56,5,5,0.01201573,0.02062691,0.01725962,0.01534079,0.61681233,0.02612363,0.01777228,0.02102885,0.23486546,0.01815439
57,5,5,0.00001887,0.00004010,0.00000801,0.00002745,0.99827354,0.00008275,0.00004324,0.00003785,0.00143075,0.00003744
58,0,5,0.00014683,0.00028524,0.00009198,0.00024463,0.94592472,0.00052515,0.00038427,0.00030402,0.05181564,0.00027752
59,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
60,5,9,0.00605181,0.00911323,0.00394577,0.00752273,0.31839939,0.01082516,0.01304704,0.01101291,0.61196212,0.00811985
61,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
62,5,5,0.00221083,0.00352834,0.00160051,0.00288690,0.91767291,0.00560862,0.00364973,0.00366580,0.05592325,0.00325311
63,6,5,0.03226242,0.04069920,0.02082121,0.04573177,0.30204850,0.29084208,0.03847807,0.04533183,0.12340113,0.06038378
64,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
65,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
66,5,5,0.00483312,0.00946339,0.00420606,0.00626404,0.88787987,0.01069881,0.00714561,0.00858693,0.05401094,0.00691124
67,0,5,0.03271246,0.04914553,0.02963434,0.10661009,0.47513131,0.06371750,0.03943049,0.04837557,0.11342666,0.04181605
68,5,5,0.00056558,0.00094456,0.00032619,0.00074782,0.97219674,0.00152778,0.00103623,0.00095871,0.02082121,0.00087518
69,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
70,3,3,0.00000512,0.00000559,0.99994004,0.00000541,0.00000771,0.00000426,0.00000463,0.00000846,0.00001390,0.00000487
71,5,5,0.00122053,0.00264109,0.00076816,0.00195902,0.91243113,0.00324212,0.00221485,0.00206710,0.07149793,0.00195806
72,6,5,0.02746607,0.03671175,0.02043979,0.03902818,0.43699868,0.19117262,0.03424966,0.04066351,0.13326345,0.04000628
73,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
74,5,5,0.00347919,0.00507839,0.00188802,0.00460343,0.92957073,0.01547980,0.00526485,0.00530253,0.02288979,0.00644327
75,5,5,0.00168638,0.00342853,0.00093574,0.00216506,0.96821488,0.00466910,0.00278883,0.00259469,0.01106417,0.00245262
76,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
77,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
78,0,3,0.00001564,0.00001604,0.99983073,0.00001668,0.00002300,0.00001360,0.00001434,0.00002519,0.00002970,0.00001509
79,9,9,0.00024081,0.00039905,0.00020201,0.00029080,0.00202638,0.00032598,0.00030826,0.00038429,0.99551745,0.00030496
80,6,6,0.03843622,0.04709142,0.02405768,0.05326969,0.26687193,0.28752636,0.04494571,0.05167009,0.12390787,0.06222304
81,9,9,0.00014833,0.00024883,0.00011079,0.00018064,0.00140144,0.00020408,0.00019311,0.00024019,0.99708211,0.00019047
82,7,5,0.00028510,0.00048697,0.00015626,0.00039722,0.97465659,0.00155790,0.00061231,0.00050657,0.02082165,0.00051943
83,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
84,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
85,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
86,3,3,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
87,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
88,5,5,0.00050014,0.00079346,0.00027333,0.00065299,0.98954732,0.00147051,0.00091051,0.00079991,0.00428588,0.00076594
89,5,5,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
90,3,3,0.00019025,0.00020583,0.99778980,0.00020678,0.00033791,0.00018477,0.00018167,0.00029662,0.00041348,0.00019288
91,9,9,0.00101191,0.00150554,0.00081646,0.00121281,0.00894000,0.00140961,0.00133795,0.00155836,0.98093654,0.00127082
92,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
93,3,3,0.00002943,0.00002996,0.99968350,0.00003108,0.00004214,0.00002570,0.00002691,0.00004922,0.00005362,0.00002845
94,8,8,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
95,6,6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
96,9,9,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
